2020-06-27 13:17:08,073	INFO	Total steps: 2198910	Episode: 3500/519	Avg reward: 15.00	Avg steps: 573
2020-06-27 13:21:17,705	INFO	Total steps: 2210337	Episode: 3520/534	Avg reward: 15.20	Avg steps: 570
2020-06-27 13:25:38,008	INFO	Total steps: 2222186	Episode: 3540/464	Avg reward: 14.75	Avg steps: 591
2020-06-27 13:29:45,459	INFO	Total steps: 2233503	Episode: 3560/720	Avg reward: 15.45	Avg steps: 564
2020-06-27 13:34:01,595	INFO	Total steps: 2245230	Episode: 3580/593	Avg reward: 15.10	Avg steps: 585
2020-06-27 13:38:33,134	INFO	Total steps: 2257693	Episode: 3600/501	Avg reward: 15.40	Avg steps: 622
2020-06-27 13:42:37,683	INFO	Total steps: 2268846	Episode: 3620/687	Avg reward: 16.25	Avg steps: 556
2020-06-27 13:46:53,517	INFO	Total steps: 2280491	Episode: 3640/518	Avg reward: 15.70	Avg steps: 581
2020-06-27 13:51:02,692	INFO	Total steps: 2291892	Episode: 3660/570	Avg reward: 15.95	Avg steps: 569
2020-06-27 13:55:13,476	INFO	Total steps: 2303329	Episode: 3680/626	Avg reward: 16.00	Avg steps: 570
2020-06-27 13:59:33,296	INFO	Total steps: 2315165	Episode: 3700/625	Avg reward: 14.75	Avg steps: 590
2020-06-27 14:04:17,844	INFO	Total steps: 2327958	Episode: 3720/548	Avg reward: 15.40	Avg steps: 638
2020-06-27 14:08:32,975	INFO	Total steps: 2339485	Episode: 3740/525	Avg reward: 15.50	Avg steps: 575
2020-06-27 14:12:32,763	INFO	Total steps: 2350330	Episode: 3760/478	Avg reward: 15.85	Avg steps: 541
2020-06-27 14:16:50,127	INFO	Total steps: 2361943	Episode: 3780/530	Avg reward: 15.95	Avg steps: 579
2020-06-27 14:21:22,017	INFO	Total steps: 2374293	Episode: 3800/582	Avg reward: 15.40	Avg steps: 616
2020-06-27 14:25:32,279	INFO	Total steps: 2385555	Episode: 3820/572	Avg reward: 15.70	Avg steps: 562
2020-06-27 14:29:46,885	INFO	Total steps: 2397053	Episode: 3840/717	Avg reward: 16.00	Avg steps: 573
2020-06-27 14:34:09,120	INFO	Total steps: 2409015	Episode: 3860/492	Avg reward: 15.65	Avg steps: 597
2020-06-27 14:38:16,049	INFO	Total steps: 2420237	Episode: 3880/496	Avg reward: 17.15	Avg steps: 560
2020-06-27 14:42:37,130	INFO	Total steps: 2432122	Episode: 3900/505	Avg reward: 15.95	Avg steps: 593
2020-06-27 14:47:00,587	INFO	Total steps: 2444118	Episode: 3920/559	Avg reward: 16.15	Avg steps: 598
2020-06-27 14:51:14,642	INFO	Total steps: 2455675	Episode: 3940/516	Avg reward: 16.85	Avg steps: 576
2020-06-27 14:55:50,872	INFO	Total steps: 2468230	Episode: 3960/631	Avg reward: 14.75	Avg steps: 626
2020-06-27 15:00:00,721	INFO	Total steps: 2479512	Episode: 3980/501	Avg reward: 15.50	Avg steps: 563
2020-06-27 15:04:18,031	INFO	Total steps: 2491093	Episode: 4000/576	Avg reward: 15.60	Avg steps: 578
2020-06-27 15:08:36,813	INFO	Total steps: 2502811	Episode: 4020/694	Avg reward: 15.45	Avg steps: 584
2020-06-27 15:12:45,329	INFO	Total steps: 2514141	Episode: 4040/451	Avg reward: 16.00	Avg steps: 565
2020-06-27 15:17:15,903	INFO	Total steps: 2526477	Episode: 4060/654	Avg reward: 15.35	Avg steps: 615
2020-06-27 15:21:26,599	INFO	Total steps: 2537861	Episode: 4080/458	Avg reward: 15.65	Avg steps: 568
2020-06-27 15:25:29,153	INFO	Total steps: 2548902	Episode: 4100/637	Avg reward: 15.85	Avg steps: 551
2020-06-27 15:29:38,865	INFO	Total steps: 2560195	Episode: 4120/530	Avg reward: 15.35	Avg steps: 563
2020-06-27 15:33:53,365	INFO	Total steps: 2571728	Episode: 4140/732	Avg reward: 16.15	Avg steps: 575
2020-06-27 15:38:04,737	INFO	Total steps: 2583088	Episode: 4160/490	Avg reward: 15.35	Avg steps: 567
2020-06-27 15:42:14,312	INFO	Total steps: 2594356	Episode: 4180/554	Avg reward: 15.95	Avg steps: 562
2020-06-27 15:46:15,184	INFO	Total steps: 2605274	Episode: 4200/572	Avg reward: 16.70	Avg steps: 544
2020-06-27 15:50:27,087	INFO	Total steps: 2616649	Episode: 4220/523	Avg reward: 16.15	Avg steps: 567
2020-06-27 15:54:43,064	INFO	Total steps: 2628200	Episode: 4240/712	Avg reward: 16.15	Avg steps: 576
2020-06-27 15:58:54,225	INFO	Total steps: 2639451	Episode: 4260/613	Avg reward: 15.80	Avg steps: 561
2020-06-27 16:02:58,677	INFO	Total steps: 2650420	Episode: 4280/564	Avg reward: 16.10	Avg steps: 547
